,index_content,word,nature,content_type,index_word
8884,376,风叶,n,neg,3
8886,376,没收,v,neg,4
8889,377,西安,ns,neg,1
8890,377,疫情,n,neg,2
8891,377,原因,n,neg,3
8894,377,收到,v,neg,4
8895,377,货,n,neg,5
8899,377,退款,v,neg,6
8901,378,帽子,n,neg,1
8902,378,不行,v,neg,2
8904,378,戴,v,neg,3
8906,378,压到,v,neg,4
8907,378,两个,m,neg,5
8908,378,耳朵,n,neg,6
8911,378,痛,a,neg,7
8914,380,用户,n,neg,1
8916,380,商品,n,neg,2
8917,380,不错,a,neg,3
8919,381,毛糙,nr,neg,1
8922,381,理想,n,neg,2
8923,382,遮阳,ns,neg,1
8924,382,外罩,n,neg,2
8926,382,一侧,f,neg,3
8927,382,卡,n,neg,4
8931,382,卡裂,nr,neg,5
8935,383,粗糙,a,neg,1
8938,384,一分钱,n,neg,1
8939,384,一分货,n,neg,2
8940,385,不太好,v,neg,1
8941,386,价格便宜,n,neg,1
8946,387,政策,n,neg,1
8947,387,影响,vn,neg,2
8952,388,防尘,n,neg,1
8953,388,袋,q,neg,2
8955,388,一般般,l,neg,3
8956,390,样饰,n,neg,1
8963,392,感觉,n,pos,1
8964,392,款式,n,pos,2
8969,392,护目镜,n,pos,3
8971,392,两款,m,pos,4
8973,392,一款,m,pos,5
8975,392,透明,v,pos,6
8978,392,一款,m,pos,7
8980,392,防,v,pos,8
8981,392,紫外,b,pos,9
8987,392,品牌,n,pos,10
8988,392,标签,n,pos,11
8990,392,手感,n,pos,12
8992,392,很轻,a,pos,13
8994,392,那种,r,pos,14
9000,392,再来,d,pos,15
9001,392,追评,v,pos,16
9005,393,发货,n,pos,1
9007,393,快递,v,pos,2
9009,393,速度,n,pos,3
9012,393,飞来,v,pos,4
9013,393,形容,n,pos,5
9015,393,外,f,pos,6
9016,393,包,v,pos,7
9017,393,完整无损,i,pos,8
9019,393,包,v,pos,9
9020,393,精心,n,pos,10
9021,393,细致,a,pos,11
9026,393,精美,a,pos,12
9028,393,护目镜,n,pos,13
9029,393,清晰,a,pos,14
9030,393,透明,v,pos,15
9032,393,卡扣,nz,pos,16
9033,393,灵敏,nr,pos,17
9034,393,紧实,ad,pos,18
9035,393,摘戴,v,pos,19
9039,394,收到,v,pos,1
9040,394,货,n,pos,2
9042,394,时间,n,pos,3
9043,394,拆,v,pos,4
9044,394,包装,v,pos,5
9051,394,卖家,n,pos,6
9052,394,描述,v,pos,7
9056,394,超出,v,pos,8
9059,394,期望值,n,pos,9
9061,394,包装,v,pos,10
9067,394,满意,v,pos,11
9070,394,购物,n,pos,12
9072,394,感谢,v,pos,13
9073,394,卖家,n,pos,14
9076,394,正品,n,pos,15
9080,394,价格低,n,pos,16
9082,394,性,n,pos,17
9083,394,比价,n,pos,18
9084,394,高,a,pos,19
9086,394,物美,nz,pos,20
9087,394,价,n,pos,21
9089,394,廉,nr,pos,22
9091,394,物有所值,l,pos,23
9093,394,朋友,n,pos,24
9097,394,说好,v,pos,25
9103,395,评价,n,pos,1
9109,395,浪费,n,pos,2
9112,395,分,v,pos,3
9115,395,听说,v,pos,4
9116,395,评价,n,pos,5
9117,395,中,f,pos,6
9119,395,多个,m,pos,7
9120,395,单词,n,pos,8
9124,395,每周,r,pos,9
9125,395,访问,v,pos,10
9129,395,购物,n,pos,11
9130,395,太,d,pos,12
9135,395,停不下来,v,pos,13
9137,395,从那时起,l,pos,14
9139,395,购买,v,pos,15
9140,395,日用品,n,pos,16
9141,395,时,n,pos,17
9143,395,想到,v,pos,18
9155,395,担心,v,pos,19
9159,395,习惯,n,pos,20
9163,395,真的,d,pos,21
9171,395,更多,d,pos,22
9176,395,下次,t,pos,23
9184,395,购物,n,pos,24
9193,395,宝贝,nr,pos,25
9195,395,真的,d,pos,26
9201,395,值得,v,pos,27
9204,395,网上,s,pos,28
9208,395,没用,v,pos,29
9213,395,安装,v,pos,30
9219,395,两个,m,pos,31
9222,395,品牌,n,pos,32
9223,395,值得,v,pos,33
9224,395,信赖,n,pos,34
9226,396,购买,v,pos,1
9228,396,两顶,m,pos,2
9231,396,白一红,nr,pos,3
9233,396,总体,n,pos,4
9237,396,价格,n,pos,5
9238,396,实惠,vn,pos,6
9245,396,造型,n,pos,7
9246,396,优美,a,pos,8
9248,396,用料,n,pos,9
9250,396,到位,v,pos,10
9252,396,用手挤,v,pos,11
9253,396,感觉,n,pos,12
9255,396,结实,n,pos,13
9260,396,设有,v,pos,14
9261,396,通风孔,nr,pos,15
9263,396,佩带,n,pos,16
9265,396,凉快,a,pos,17
9269,396,后边,f,pos,18
9270,396,设,v,pos,19
9273,396,反光,v,pos,20
9274,396,块,zg,pos,21
9276,396,晚上,t,pos,22
9277,396,出行,v,pos,23
9283,396,大小,b,pos,24
9285,396,调节,vn,pos,25
9293,396,服务,vn,pos,26
9294,396,热情,n,pos,27
9295,396,周,nr,pos,28
9297,396,物流,n,pos,29
9298,396,很快,d,pos,30
9302,396,收到,v,pos,31
9305,396,一块,m,pos,32
9306,396,镜片,n,pos,33
9308,396,物流,n,pos,34
9309,396,环节,n,pos,35
9310,396,碰坏,v,pos,36
9316,396,当天,t,pos,37
9318,396,补发,v,pos,38
9319,396,一块,m,pos,39
9320,396,镜片,n,pos,40
9324,396,完好无损,i,pos,41
9325,396,收到,v,pos,42
9332,396,回购,v,pos,43
9335,396,推荐,v,pos,44
9337,396,购买,v,pos,45
9340,397,不错,a,pos,1
9342,397,大小,b,pos,2
9344,397,合适,a,pos,3
9346,397,帽子,n,pos,4
9349,397,反光,v,pos,5
9350,397,条,q,pos,6
9352,397,贴心,v,pos,7
9355,397,包装,v,pos,8
9356,397,简陋,a,pos,9
9362,397,防,v,pos,10
9363,397,挤压,v,pos,11
9365,397,东西,ns,pos,12
9368,397,运送,v,pos,13
9369,397,过程,n,pos,14
9371,397,粗暴,a,pos,15
9376,397,损坏,v,pos,16
9377,397,物品,n,pos,17
9379,398,包装,v,pos,1
9383,398,快递,v,pos,2
9384,398,真,d,pos,3
9391,398,杠杠,n,pos,4
9394,398,色彩,n,pos,5
9395,398,靓丽,a,pos,6
9399,398,选择,v,pos,7
9401,398,醒明,a,pos,8
9403,398,红色,n,pos,9
9405,398,流线型,b,pos,10
9407,398,造型,n,pos,11
9408,398,风阻,n,pos,12
9411,398,尾灯,n,pos,13
9417,398,更添,v,pos,14
9419,398,码,n,pos,15
9422,398,性价比,n,pos,16
9424,398,高,a,pos,17
9426,398,值得,v,pos,18
9427,398,购买,v,pos,19
9429,398,五星,nz,pos,20
9430,398,好评,v,pos,21
9442,399,喜欢,v,pos,1
9444,399,商家,n,pos,2
9445,399,发货,n,pos,3
9448,399,速度,n,pos,4
9449,399,很快,d,pos,5
9451,400,轻盈,z,pos,1
9454,400,做工,v,pos,2
9456,400,算,v,pos,3
9461,400,价格,n,pos,4
9463,400,性价比,n,pos,5
9465,400,高,a,pos,6
9469,400,贴心,v,pos,7
9474,400,反光,v,pos,8
9475,400,材质,n,pos,9
9477,400,夜间,t,pos,10
9478,400,佩戴,v,pos,11
9482,400,特别,d,pos,12
9483,400,适合,v,pos,13
9484,400,夏季,t,pos,14
9485,400,佩戴,v,pos,15
9488,400,闷热,a,pos,16
9491,401,满意,v,pos,1
9493,401,设计,vn,pos,2
9495,401,贴心,v,pos,3
9497,401,内衬,n,pos,4
9499,401,拆卸,v,pos,5
9503,401,自由,a,pos,6
9504,401,调节,vn,pos,7
9506,401,戴,v,pos,8
9508,401,感觉,n,pos,9
9510,401,轻,a,pos,10
9512,401,骑行,v,pos,11
9514,401,束缚,vn,pos,12
9515,401,感,v,pos,13
9517,401,顶部,f,pos,14
9518,401,设有,v,pos,15
9519,401,两个,m,pos,16
9520,401,透,v,pos,17
9521,401,气孔,n,pos,18
9523,401,空气,n,pos,19
9526,401,盔内,nz,pos,20
9528,401,循环,vn,pos,21
9529,401,散热,v,pos,22
9530,401,清凉,a,pos,23
9531,401,透气,n,pos,24
9533,401,关键,n,pos,25
9535,401,认证,v,pos,26
9537,401,戴,v,pos,27
9540,401,放心,v,pos,28
9542,411,做工,v,neg,1
9544,411,粗糙,a,neg,2
9546,412,内部,f,neg,1
9548,412,雾化,n,neg,2
9549,412,喷涂,z,neg,3
9550,412,油漆,n,neg,4
9552,412,手摸,v,neg,5
9553,412,掉色,v,neg,6
9554,412,脏,a,neg,7
9555,413,烂,a,neg,1
9557,413,不行,v,neg,2
9559,413,齐差,a,neg,3
9561,413,透明,v,neg,4
9563,413,镜片,n,neg,5
9564,413,开车,v,neg,6
9567,413,特别,d,neg,7
9568,413,晃,v,neg,8
9569,413,眼睛,n,neg,9
9574,413,拉,v,neg,10
9577,413,垃圾,n,neg,11
9578,413,死,v,neg,12
9586,414,太小,n,neg,1
9590,414,紧箍咒,n,neg,2
9595,414,带子,n,neg,3
9598,414,固定,a,neg,4
9601,414,划,v,neg,5
9604,415,咋样,r,neg,1
9607,415,垃圾,n,neg,2
9608,416,太小,n,neg,1
9611,416,头,n,neg,2
9614,416,疼,v,neg,3
9615,417,味,ng,neg,1
9616,417,太,d,neg,2
9620,417,全,a,neg,3
9622,417,化学品,n,neg,4
9624,417,味道,n,neg,5
9626,417,放,v,neg,6
9629,417,星期,t,neg,7
9631,417,味,n,neg,8
9636,418,暂时,d,neg,1
9644,419,一颗,m,neg,1
9645,419,星,n,neg,2
9647,419,显得,v,neg,3
9648,419,多余,m,neg,4
9650,419,太,d,neg,5
9651,419,差劲,n,neg,6
9656,419,毛糙,nr,neg,7
9658,419,做工,v,neg,8
9661,419,地摊,n,neg,9
9663,419,几块钱,n,neg,10
9665,419,东西,ns,neg,11
9668,419,差别,d,neg,12
9670,419,物流,n,neg,13
9671,419,慢,a,neg,14
9674,419,蜗牛,n,neg,15
9677,419,一拼,i,neg,16
9679,420,发过来,l,neg,1
9683,420,店家,n,neg,2
9684,420,展示,v,neg,3
9694,421,东西,ns,neg,1
9696,421,行,zg,neg,2
9699,421,味道,n,neg,3
9703,422,不怎么样,l,neg,1
9706,422,实体店,n,neg,2
9712,422,图片,n,neg,3
9718,423,戴上去,l,neg,1
9719,423,咯,o,neg,2
9720,423,耳朵,n,neg,3
9723,423,戴,v,neg,4
9725,423,眼镜,n,neg,5
9728,424,不怎么样,l,neg,1
9732,425,一周,m,neg,1
9733,425,表针,n,neg,2
9735,425,掉,v,neg,3
9739,426,发货,n,neg,1
9746,426,发货,n,neg,2
9748,427,不好,d,neg,1
9751,427,耳朵,n,neg,2
9752,427,压,v,neg,3
9754,427,痛,an,neg,4
9755,428,帽子,n,neg,1
9758,428,卡扣,nz,neg,2
9759,428,一点,m,neg,3
9764,428,卡,n,neg,4
9765,428,不住,v,neg,5
9770,430,一分钱,n,neg,1
9771,430,一分货,n,neg,2
9774,430,差,a,neg,3
9780,431,品牌,n,pos,1
9782,431,过硬,a,pos,2
9787,432,特意,d,pos,1
9789,432,搜索,v,pos,2
9793,432,大街,ns,pos,3
9795,432,好多,m,pos,4
9796,432,卖,v,pos,5
9800,432,没法,v,pos,6
9805,432,认证,v,pos,7
9813,432,着想,v,pos,8
9817,432,买有,v,pos,9
9818,432,保障,v,pos,10
9820,433,不错,a,pos,1
9822,433,好看,v,pos,2
9824,433,帅气,n,pos,3
9826,434,物美价廉,l,pos,1
9831,434,实体店,n,pos,2
9832,434,优惠,vn,pos,3
9833,434,太,d,pos,4
9837,434,产品,n,pos,5
9840,434,价位,n,pos,6
9841,434,相比,v,pos,7
9846,434,合适,a,pos,8
9849,434,超级,b,pos,9
9855,434,美观,nz,pos,10
9857,434,墙裂,n,pos,11
9858,434,推荐,v,pos,12
9863,434,回购,v,pos,13
9865,434,产品包装,n,pos,14
9866,434,精致,a,pos,15
9867,434,美观,nz,pos,16
9868,434,大气,n,pos,17
9874,434,不错,a,pos,18
9876,434,真实,d,pos,19
9877,434,评价,n,pos,20
9879,434,希望,v,pos,21
9881,434,帮,v,pos,22
9883,434,集美,nz,pos,23
9886,435,父亲,n,pos,1
9889,435,收到,v,pos,2
9890,435,了用,v,pos,3
9895,435,父亲,n,pos,4
9897,435,喜欢,v,pos,5
9899,435,物美价廉,l,pos,6
9900,435,值得,v,pos,7
9901,435,购买,v,pos,8
9904,436,收到,v,pos,1
9907,436,不错,a,pos,2
9909,436,物超所值,i,pos,3
9911,437,商品,n,pos,1
9912,437,做工,v,pos,2
9913,437,较细,a,pos,3
9915,437,式样,n,pos,4
9916,437,好看,v,pos,5
9918,437,物流,n,pos,6
9920,437,较快,a,pos,7
9922,437,美中不足,i,pos,8
9924,437,稍,zg,pos,9
9930,437,帽子,n,pos,10
9931,437,公分,n,pos,11
9933,437,物品,n,pos,12
9934,437,标码,n,pos,13
9935,437,一大,a,pos,14
9936,437,度,q,pos,15
9937,437,稍,d,pos,16
9939,437,不付,v,pos,17
9946,437,特别,d,pos,18
9948,437,价格,n,pos,19
9950,437,亲民,n,pos,20
9952,437,头,n,pos,21
9953,437,稍,d,pos,22
9954,437,小点,n,pos,23
9956,437,亲直,d,pos,24
9958,437,推荐,v,pos,25
9960,437,五星,nz,pos,26
9961,437,好评,v,pos,27
9964,438,不错,a,pos,1
9966,438,认证,v,pos,2
9969,438,品质,n,pos,3
9971,438,保障,v,pos,4
9973,438,发货,n,pos,5
9974,438,速度,n,pos,6
9976,438,挺快,v,pos,7
9979,438,包装,v,pos,8
9984,438,送,v,pos,9
9986,438,几个,m,pos,10
9988,438,配件,n,pos,11
9991,438,值得,v,pos,12
9992,438,推荐,v,pos,13
9994,438,一款,m,pos,14
9998,438,骑,v,pos,15
9999,438,电动车,n,pos,16
10003,438,保障,v,pos,17
10006,439,家里,s,pos,1
10008,439,全盔,n,pos,2
10010,439,夏天,t,pos,3
10011,439,戴太热,nr,pos,4
10013,439,寻思,nr,pos,5
10017,439,夏天,t,pos,6
10018,439,戴,v,pos,7
10020,439,半盔,n,pos,8
10025,439,家,q,pos,9
10027,439,这家,r,pos,10
10030,439,认证,v,pos,11
10032,439,里,f,pos,12
10034,439,便宜,a,pos,13
10037,439,到货,v,pos,14
10039,439,感觉,n,pos,15
10040,439,确实,ad,pos,16
10041,439,不错,a,pos,17
10044,439,重,a,pos,18
10046,439,做工,v,pos,19
10050,439,款式,n,pos,20
10052,439,时尚,n,pos,21
10054,440,造型,n,pos,1
10055,440,设计,vn,pos,2
10056,440,很大,a,pos,3
10057,440,气,n,pos,4
10059,440,好看,v,pos,5
10062,440,个性,n,pos,6
10067,440,两个,m,pos,7
10068,440,透,v,pos,8
10069,440,气孔,n,pos,9
10072,440,打开,v,pos,10
10074,440,关闭,v,pos,11
10076,440,下雨,v,pos,12
10077,440,时,ng,pos,13
10079,440,冬季,t,pos,14
10080,440,关闭,v,pos,15
10081,440,雨水,n,pos,16
10083,440,冷风,n,pos,17
10084,440,进不去,v,pos,18
10088,440,两个,m,pos,19
10089,440,透,v,pos,20
10090,440,气孔,n,pos,21
10092,440,常开,v,pos,22
10095,441,物流,n,pos,1
10096,441,超级,b,pos,2
10099,441,东西,ns,pos,3
10100,441,不错,a,pos,4
10102,441,性价比,n,pos,5
10103,441,高,a,pos,6
10109,451,带头,v,neg,1
10111,451,感觉,n,neg,2
10114,451,做,v,neg,3
10116,451,样子,n,neg,4
10121,451,保护,v,neg,5
10122,451,作用,v,neg,6
10123,451,很难说,l,neg,7
10124,452,照片,n,neg,1
10126,452,商品,n,neg,2
10128,452,不符,v,neg,3
10136,452,不值,n,neg,4
10138,452,价格,n,neg,5
10139,453,葡萄,n,neg,1
10141,453,好吃,v,neg,2
10145,453,坏果,n,neg,3
10149,455,东西,ns,neg,1
10150,455,粗糙,a,neg,2
10151,455,一点,m,neg,3
10158,455,贵,a,neg,4
10160,455,东西,ns,neg,5
10163,455,明明,t,neg,6
10166,455,一块,m,neg,7
10171,455,生产,vn,neg,8
10172,455,盲区,n,neg,9
10175,455,承认,v,neg,10
10176,455,瑕疵,n,neg,11
10178,455,购物,n,neg,12
10179,455,体验,n,neg,13
10183,455,差,n,neg,14
10185,456,一分,m,neg,1
10186,456,价钱,n,neg,2
10187,456,一分货,n,neg,3
10190,456,消薄,a,neg,4
10191,461,松紧带,nr,neg,1
10192,461,调制,vn,neg,2
10193,461,最小,a,neg,3
10197,461,太,d,neg,4
10198,461,松,v,neg,5
10201,461,感觉不好,l,neg,6
10205,461,往后,t,neg,7
10206,461,掉,zg,neg,8
10210,462,弄伤,v,neg,1
10211,462,耳朵,n,neg,2
10214,462,满意,v,neg,3
10219,464,次,q,neg,1
10220,464,购买,v,neg,2
10223,464,很好,d,neg,3
10226,464,个性,n,neg,4
10236,466,磨损,vn,neg,1
10237,467,不咋地,z,neg,1
10238,468,东西,ns,neg,1
10239,468,不错,a,neg,2
10241,468,面镜,n,neg,3
10244,468,白色,n,neg,4
10246,468,真无语,i,neg,5
10247,469,也就值,l,neg,1
10248,469,四五十元,m,neg,2
10250,469,价钱,n,neg,3
10252,469,不行,v,neg,4
10254,469,太软,a,neg,5
10256,469,内衬,n,neg,6
10258,469,泡沫,n,neg,7
10260,469,防护性,n,neg,8
10261,469,差,a,neg,9
10263,469,锤子,n,neg,10
10265,469,敲,v,neg,11
10267,469,破,v,neg,12
10268,470,不怎么样,l,neg,1
10270,470,一分钱,n,neg,2
10271,470,一分货,n,neg,3
10276,471,老公,nr,pos,1
10281,471,头围,n,pos,2
10282,471,偏,d,pos,3
10285,471,不太好,v,pos,4
10291,471,多家,m,pos,5
10297,471,收到,v,pos,6
10300,471,合适,a,pos,7
10304,471,厚实,a,pos,8
10308,471,调节,vn,pos,9
10309,471,大小,b,pos,10
10311,471,头围,n,pos,11
10318,471,遮光片,nz,pos,12
10321,471,清晰,a,pos,13
10323,472,发货,n,pos,1
10324,472,速度,n,pos,2
10325,472,很快,d,pos,3
10327,472,东西,ns,pos,4
10328,472,包装,v,pos,5
10330,472,很好,a,pos,6
10332,472,价格,n,pos,7
10333,472,优惠,vn,pos,8
10337,472,满意,v,pos,9
10342,472,回购,v,pos,10
10346,472,异味,n,pos,11
10348,472,值得,v,pos,12
10349,472,购买,v,pos,13
10351,473,超级,b,pos,1
10354,473,大小,b,pos,2
10356,473,调节,vn,pos,3
10369,473,朋友,n,pos,4
10377,473,上档次,b,pos,5
10382,473,结实,n,pos,6
10383,473,耐用,a,pos,7
10386,473,太,d,pos,8
10387,473,完美,a,pos,9
10390,473,大赞,nr,pos,10
10392,473,后续,v,pos,11
10395,473,推荐,v,pos,12
10396,473,朋友,n,pos,13
10399,474,收到,v,pos,1
10401,474,感觉,n,pos,2
10406,475,真的,d,pos,1
10408,475,喜欢,v,pos,2
10412,475,支持,v,pos,3
10419,475,卖家,n,pos,4
10420,475,描述,v,pos,5
10422,475,一模一样,l,pos,6
10426,475,满意,v,pos,7
10429,475,真的,d,pos,8
10431,475,喜欢,v,pos,9
10436,475,超出,v,pos,10
10440,475,预期,vn,pos,11
10442,475,发货,n,pos,12
10443,475,速度,n,pos,13
10447,475,包装,v,pos,14
10449,475,仔细,ad,pos,15
10451,475,紧凑,a,pos,16
10453,475,物流,n,pos,17
10454,475,公司,n,pos,18
10456,475,服务态度,n,pos,19
10460,475,发货,n,pos,20
10461,475,速度,n,pos,21
10467,475,购物,n,pos,22
10469,475,满意,v,pos,23
10471,476,快递,v,pos,1
10472,476,没的说,l,pos,2
10474,476,速度,n,pos,3
10477,476,服务,vn,pos,4
10484,476,东西,ns,pos,5
10486,476,放心,v,pos,6
10488,476,每样,r,pos,7
10489,476,产品,n,pos,8
10495,476,筛选,v,pos,9
10496,476,审核,v,pos,10
10502,476,顾客,nr,pos,11
10508,476,电,n,pos,12
10512,476,财米,n,pos,13
10513,476,油盐,n,pos,14
10515,476,真的,d,pos,15
10517,476,贸易,vn,pos,16
10520,476,有天,r,pos,17
10521,476,猫,n,pos,18
10527,476,天猫,n,pos,19
10529,476,过单,n,pos,20
10531,476,估计,v,pos,21
10534,476,信任,n,pos,22
10538,477,价格,n,pos,1
10541,477,划算,v,pos,2
10543,477,经济,n,pos,3
10545,477,便宜,a,pos,4
10551,477,卖方,n,pos,5
10552,477,描述,v,pos,6
10558,477,满意,v,pos,7
10561,477,出乎意料,l,pos,8
10563,477,超,v,pos,9
10564,477,划算,v,pos,10
10566,477,划算,v,pos,11
10568,477,购物,n,pos,12
10570,477,实体店,n,pos,13
10571,477,便宜,a,pos,14
10576,477,满意,v,pos,15
10577,477,网上,s,pos,16
10578,477,购物,n,pos,17
10581,477,希望,v,pos,18
10582,477,卖家,n,pos,19
10584,477,生意,v,pos,20
10586,477,越来越,d,pos,21
10587,477,红火,n,pos,22
10589,477,物流,n,pos,23
10591,477,越来越快,l,pos,24
10593,477,包装,v,pos,25
10595,477,越来越,d,pos,26
10596,477,结实,n,pos,27
10598,477,六星,nz,pos,28
10599,477,表扬,v,pos,29
10603,477,星,n,pos,30
10606,477,骄傲,a,pos,31
10608,477,犹豫不决,i,pos,32
10610,477,朋友,n,pos,33
10612,477,很快,d,pos,34
10613,477,下单,n,pos,35
10617,477,良心,a,pos,36
10619,477,推荐,v,pos,37
10622,477,真的,d,pos,38
10627,477,价格,n,pos,39
10630,477,高,a,pos,40
10634,477,将来,t,pos,41
10641,477,三个,m,pos,42
10642,477,好评,v,pos,43
10647,477,满意,v,pos,44
10650,477,满意,v,pos,45
10652,478,整体,n,pos,1
10654,478,结实,n,pos,2
10657,478,认证,v,pos,3
10663,478,不适,a,pos,4
10668,478,塑料,n,pos,5
10669,478,罩,v,pos,6
10673,478,骑车,n,pos,7
10674,478,速度,n,pos,8
10679,478,风,n,pos,9
10681,478,眼镜,n,pos,10
10682,479,特别,d,pos,1
10688,479,店里,n,pos,2
10691,479,质感,n,pos,3
10692,479,还好,v,pos,4
10696,479,不容忽视,l,pos,5
10698,479,款式,n,pos,6
10701,479,好看,v,pos,7
10703,479,价格,n,pos,8
10705,479,适中,v,pos,9
10708,479,不错,a,pos,10
10710,479,一款,m,pos,11
10714,479,放心,v,pos,12
10715,479,购买,v,pos,13
10717,480,物流,n,pos,1
10718,480,很快,d,pos,2
10720,480,两天,m,pos,3
10722,480,收到,v,pos,4
10723,480,货,n,pos,5
10726,480,很好,a,pos,6
10728,480,颜值,n,pos,7
10729,480,高,a,pos,8
10731,480,大小,b,pos,9
10732,480,合适,a,pos,10
10734,480,自由,a,pos,11
10735,480,调节,vn,pos,12
10736,480,戴,v,pos,13
10739,480,舒服,a,pos,14
10741,480,分量,n,pos,15
10743,480,很轻,a,pos,16
10746,480,廉价,n,pos,17
10747,480,感,v,pos,18
10749,480,性价比,n,pos,19
10750,480,高,a,pos,20
10752,480,推荐,v,pos,21
10753,480,购买,v,pos,22
10755,481,包装,v,pos,1
10760,481,物流,n,pos,2
10761,481,速度,n,pos,3
10763,481,挺快,v,pos,4
10766,481,发货,n,pos,5
10769,481,物品,n,pos,6
10770,481,完整,a,pos,7
10771,481,度,q,pos,8
10772,481,高,a,pos,9
10775,481,原图,n,pos,10
10776,481,符合,v,pos,11
10778,481,拿到,v,pos,12
10779,481,手,n,pos,13
10781,481,好看,v,pos,14
10787,481,不错,a,pos,15
10789,481,大小,b,pos,16
10790,481,合适,a,pos,17
10792,481,外观,n,pos,18
10794,481,好看,v,pos,19
10797,481,摸,v,pos,20
10800,481,不错,a,pos,21
10802,481,值,n,pos,22
10803,481,推荐,v,pos,23
10804,481,购买,v,pos,24
10806,482,戴,v,pos,1
10810,482,自我感觉,l,pos,2
10816,482,小可爱,nr,pos,3
10817,483,差,a,neg,1
10819,483,理解,v,neg,2
10822,483,便宜,a,neg,3
10826,483,包装,v,neg,4
10827,483,好歹,n,neg,5
10828,483,完善,v,neg,6
10829,483,点,q,neg,7
10833,483,没戴,v,neg,8
10835,483,坏,a,neg,9
10837,488,发送,v,neg,1
10841,488,做工,v,neg,2
10843,488,算,v,neg,3
10846,488,主体,n,neg,4
10847,488,用料,n,neg,5
10849,488,算,v,neg,6
10850,488,厚实,a,neg,7
10852,488,可惜,v,neg,8
10853,488,包装,v,neg,9
10854,488,小气,n,neg,10
10856,488,点,m,neg,11
10858,488,泡泡,n,neg,12
10859,488,胶,n,neg,13
10863,488,导致,v,neg,14
10864,488,挡风,n,neg,15
10865,488,镜,ng,neg,16
10868,488,早早,t,neg,17
10870,488,开裂,v,neg,18
10873,488,镜片,n,neg,19
10875,488,偏,d,neg,20
10876,488,软,a,neg,21
10877,488,薄,a,neg,22
10884,488,盔体,n,neg,23
10887,488,没到,v,neg,24
10888,488,算不上,l,neg,25
10891,488,可况,c,neg,26
10892,488,整体,n,neg,27
10893,488,深度,ns,neg,28
10896,488,包护,v,neg,29
10897,488,性,n,neg,30
10898,488,有限,a,neg,31
10904,488,小朋友,n,neg,32
10905,488,戴,v,neg,33
10908,488,骑,v,neg,34
10910,488,自行车,n,neg,35
10918,491,没收,v,neg,1
10921,491,东西,ns,neg,2
10922,492,边沿,s,neg,1
10923,492,全,a,neg,2
10925,492,脏东西,n,neg,3
10927,492,螺丝,n,neg,4
10928,492,旁边,f,neg,5
10929,492,漆,n,neg,6
10932,492,掉,v,neg,7
10937,492,烂,n,neg,8
10940,492,捡,v,neg,9
10942,492,破烂,v,neg,10
10944,493,安全帽,nz,neg,1
10945,493,带子,n,neg,2
10946,493,装,v,neg,3
10948,493,扣子,n,neg,4
10949,493,上太松,nr,neg,5
10952,493,走动,v,neg,6
10963,494,差,a,neg,1
10965,494,塑料,n,neg,2
10966,494,硬度,n,neg,3
10970,497,东西,ns,neg,1
10974,497,几十块,m,neg,2
10975,497,钱,n,neg,3
10977,497,东西,ns,neg,4
10980,497,不想,v,neg,5
10984,500,垃圾,n,neg,1
10986,500,几天,m,neg,2
10988,500,不行,v,neg,3
10995,502,照片,n,neg,1
10996,502,镜面,n,neg,2
11001,502,一点,m,neg,3
11003,502,不好,d,neg,4
11004,502,太阳,ns,neg,5
11006,502,眼镜,n,neg,6
11009,502,睁不开,n,neg,7
11018,503,一般般,l,neg,1
11020,505,不好,d,neg,1
11021,506,普普通通,nz,neg,1
11022,507,感觉,n,neg,1
11026,508,还好,v,neg,1
11028,508,帽子,n,neg,2
11029,508,内部,f,neg,3
11030,508,头顶,n,neg,4
11031,508,位置,v,neg,5
11039,508,棉就,n,neg,6
11040,508,掉下来,v,neg,7
11043,508,装,v,neg,8
11045,508,装,v,neg,9
11047,508,回去,v,neg,10
11049,508,水,n,neg,11
11057,509,镜片,n,neg,1
11060,509,不到,v,neg,2
11061,509,挡风,n,neg,3
11063,509,作用,v,neg,4
11065,509,吹,v,neg,5
11067,509,眼泪,n,neg,6
11068,509,直流,n,neg,7
11073,509,设计,vn,neg,8
11076,510,款式,n,neg,1
11078,510,行,zg,neg,2
11080,510,不怎么样,l,neg,3
11081,510,掉,v,neg,4
11082,510,漆,n,neg,5
11083,511,收到,v,pos,1
11087,511,戴,v,pos,2
11089,511,一段时间,l,pos,3
11092,511,不错,a,pos,4
11094,511,黑色,n,pos,5
11097,511,很酷,a,pos,6
11099,511,炫,v,pos,7
11101,511,夏天,t,pos,8
11102,511,戴,v,pos,9
11103,511,一点,m,pos,10
11106,511,闷热,a,pos,11
11109,511,汽车,n,pos,12
11114,511,镜片,n,pos,13
11117,511,清晰,a,pos,14
11120,511,防晒,v,pos,15
11122,511,完美,a,pos,16
11125,512,安装,v,pos,1
11127,512,护目镜,n,pos,2
11129,512,比较简单,l,pos,3
11131,512,颜色,n,pos,4
11133,512,好看,v,pos,5
11135,512,戴,v,pos,6
11138,512,舒服,a,pos,7
11140,512,稍微,d,pos,8
11142,512,一点,m,pos,9
11143,512,重,a,pos,10
11147,512,质感,n,pos,11
11153,513,轻便,a,pos,1
11154,514,做工,v,pos,1
11156,514,质感,n,pos,2
11158,514,挺好,a,pos,3
